quarter,metric,scenario,value,lower,upper,units,information_date,evidence_status,source_ref,treatment,baseline_being_replaced,baseline_value_usd,embedded_fx,embedded_hedges,adoption_status,reference_basis,source_reference,package,source_period,source_information_date,package_input_file,bundle_payload_reference,baseline_replaced,limitations,lower_bound,upper_bound,replacement_vs_incremental
2026Q3,reference_normalized_kernel_revenue,fx0.95_nonusd0.40_u0.00_equal_recognition_months,4733211331,,,USD,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,diagnostic_reference_only_not_new_forecast,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,
2026Q3,rnpl_fx_level_multiplier,fx1.05_nonusd0.70_u1.00_prior_month_payment_fixing,1.02131757031,,,ratio,2026-09-13,scenario_only_unidentified_exposure_and_timing,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,reference_level_only_never_multiply_reported_kernel,inherited_K0_Q3_2026_reported_USD_kernel,4808362929.49,booking_period_currency_FX_conditionally_reconstructed,unresolved_in_inherited_lambda_no_hedge_addition_permitted,pending_baseline_and_accounting_reconciliation,fixed_2025_daily_average_usd_per_unit,cohort_fx_v2/scenario_summary.csv; L3_COHORT_FX_ACCOUNTING.md,cohort_fx,2026Q3,2026-09-13,data/processed/forecast_methods/cohort_fx_v2/results_v2/l4_adapter.csv,payload/cohort_fx/l4_adapter.csv,,,,,
2026Q3,fee_theta_log,sep,,,,fraction_log_neutral_reprice,2026-09-13,blocked_future_or_missing_captures,,unavailable_do_not_apply,none,,none; same-currency within-listing changes,,pending_L4_and_team_review,,fee_panel_v1/summary.json,fee_panel,2026Q3,2026-09-13,data/processed/forecast_methods/fee_panel_v1/reviewed_v3/l4_inputs.csv,payload/fee_panel/l4_inputs.csv,,,,,
2026Q4,fee_theta_log,oct,,,,fraction_log_neutral_reprice,2026-09-13,blocked_future_or_missing_captures,,unavailable_do_not_apply,none,,none; same-currency within-listing changes,,pending_L4_and_team_review,,fee_panel_v1/summary.json,fee_panel,2026Q4,2026-09-13,data/processed/forecast_methods/fee_panel_v1/reviewed_v3/l4_inputs.csv,payload/fee_panel/l4_inputs.csv,,,,,
2026Q3,adr_component_like_for_like_pricing_residual,v3_without_K,4.84932637649,2.398,4.84932637649,percentage_points,2026-09-13,"assumed_or_proxy_component: assumed rule, anchored on measured residuals; the one unobserved line",,descriptive,none,,none in this component,,pending_L4_and_team_review,,data/processed/adrv3/P/P1_card_v3_terms.csv; H residual history; v3 last_q rule = 2Q26 value; band K4 scenario table: mean reversion (2023-25 mean) to last_q,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,
2026Q3,adr_component_geographic_mix,v3_without_K,-1.42842603377,-1.57091043328,-0.935318192291,percentage_points,2026-09-13,assumed_or_proxy_component: measured (unvalidated mapping),,descriptive,none,,none in this component,,pending_L4_and_team_review,,data/processed/adrv3/P/P1_card_v3_terms.csv; workstream I I_mix_terms_3q26.csv (E_aug regional split x 07/H method),adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,
2026Q3,adr_component_unit_size_party,v3_without_K,0.79667177875,0.529864896307,0.998470253641,percentage_points,2026-09-13,assumed_or_proxy_component: measured (level term),,descriptive,none,,none in this component,,pending_L4_and_team_review,,"data/processed/adrv3/P/P1_card_v3_terms.csv; workstream I I_mix_terms_3q26.csv (booked capacity, 119 markets, x 0.592)",adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,
2026Q3,adr_component_length_of_stay_mix,v3_without_K,0.0562640964167,-0.0810737620689,0.288705973548,percentage_points,2026-09-13,"assumed_or_proxy_component: measured, unvalidated",,descriptive,none,,none in this component,,pending_L4_and_team_review,,data/processed/adrv3/P/P1_card_v3_terms.csv; workstream I I_mix_terms_3q26.csv (28+ share of blocked runs),adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,
2026Q3,adr_component_new_business_seats,v3_without_K,-0.482570151706,-0.75030683191,-0.226242948818,percentage_points,2026-09-13,assumed_or_proxy_component: assumed,,descriptive,none,,none in this component,,pending_L4_and_team_review,,"data/processed/adrv3/P/P1_card_v3_terms.csv; H, 15_seats_dilution_quarterly (bull / base / bear), as J3",adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,
2026Q3,adr_component_interaction,v3_without_K,-0.1,-0.15,-0.05,percentage_points,2026-09-13,assumed_or_proxy_component: descriptive,,descriptive,none,,none in this component,,pending_L4_and_team_review,,"data/processed/adrv3/P/P1_card_v3_terms.csv; H, 07 interaction, as J3",adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,
2026Q3,adr_exfx_yoy,v3_without_K__eur_fit,3.69126606617,2.36330244767,5.01922968467,percentage_points,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,FX excluded; add exactly one ADR FX bridge,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,
2026Q3,adr_reported_yoy,v3_without_K__eur_fit,2.57126606617,1.24330244767,3.89922968467,percentage_points,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,Includes ADR FX -1.12 pp (eur_fit); do not add full FX again,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,
2026Q3,adr_usd,v3_without_K__eur_fit,175.694321645,173.419652763,177.968990527,USD_per_night,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,USD base ADR already translated; includes current ADR FX -1.12 pp,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,
2026Q3,gbv_identity_comparison,v3_without_K__eur_fit__team_baseline,25.7919264174,,,USD_billions,2026-09-13,descriptive_identity_on_unadopted_nights_scenario,,descriptive,none,,Includes reported ADR FX -1.12 pp,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,Nights=146.8 million; same-quarter GBV identity only. Feed lagged kernel only through L4. Same-quarter take-rate revenue is deliberately omitted.,,,
2026Q3,adr_exfx_yoy,v3_without_K__baskets,3.69126606617,2.36330244767,5.01922968467,percentage_points,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,FX excluded; add exactly one ADR FX bridge,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,
2026Q3,adr_reported_yoy,v3_without_K__baskets,3.95126606617,2.62330244767,5.27922968467,percentage_points,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,Includes ADR FX +0.26 pp (baskets); do not add full FX again,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,
2026Q3,adr_usd,v3_without_K__baskets,178.058123645,175.783454763,180.332792527,USD_per_night,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,USD base ADR already translated; includes current ADR FX +0.26 pp,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,
2026Q3,gbv_identity_comparison,v3_without_K__baskets__team_baseline,26.138932551,,,USD_billions,2026-09-13,descriptive_identity_on_unadopted_nights_scenario,,descriptive,none,,Includes reported ADR FX +0.26 pp,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,Nights=146.8 million; same-quarter GBV identity only. Feed lagged kernel only through L4. Same-quarter take-rate revenue is deliberately omitted.,,,
2026Q3,adr_exfx_yoy,v3_without_K__midpoint,3.69126606617,2.36330244767,5.01922968467,percentage_points,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,FX excluded; add exactly one ADR FX bridge,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,
2026Q3,adr_reported_yoy,v3_without_K__midpoint,3.26126606617,1.93330244767,4.58922968467,percentage_points,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,Includes ADR FX -0.43 pp (midpoint); do not add full FX again,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,
2026Q3,adr_usd,v3_without_K__midpoint,176.876222645,174.601553763,179.150891527,USD_per_night,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,USD base ADR already translated; includes current ADR FX -0.43 pp,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,
2026Q3,gbv_identity_comparison,v3_without_K__midpoint__team_baseline,25.9654294842,,,USD_billions,2026-09-13,descriptive_identity_on_unadopted_nights_scenario,,descriptive,none,,Includes reported ADR FX -0.43 pp,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,Nights=146.8 million; same-quarter GBV identity only. Feed lagged kernel only through L4. Same-quarter take-rate revenue is deliberately omitted.,,,
2026Q3,adr_component_like_for_like_pricing_residual,v3_with_K,4.84932637649,2.398,4.84932637649,percentage_points,2026-09-13,"assumed_or_proxy_component: assumed rule, anchored on measured residuals; the one unobserved line",,descriptive,none,,none in this component,,pending_L4_and_team_review,,data/processed/adrv3/P/P1_card_v3_terms.csv; H residual history; v3 last_q rule = 2Q26 value; band K4 scenario table: mean reversion (2023-25 mean) to last_q,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,
2026Q3,adr_component_geographic_mix,v3_with_K,-1.42842603377,-1.57091043328,-0.935318192291,percentage_points,2026-09-13,assumed_or_proxy_component: measured (unvalidated mapping),,descriptive,none,,none in this component,,pending_L4_and_team_review,,data/processed/adrv3/P/P1_card_v3_terms.csv; workstream I I_mix_terms_3q26.csv (E_aug regional split x 07/H method),adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,
2026Q3,adr_component_unit_size_party,v3_with_K,0.79667177875,0.529864896307,0.998470253641,percentage_points,2026-09-13,assumed_or_proxy_component: measured (level term),,descriptive,none,,none in this component,,pending_L4_and_team_review,,"data/processed/adrv3/P/P1_card_v3_terms.csv; workstream I I_mix_terms_3q26.csv (booked capacity, 119 markets, x 0.592)",adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,
2026Q3,adr_component_length_of_stay_mix,v3_with_K,0.0562640964167,-0.0810737620689,0.288705973548,percentage_points,2026-09-13,"assumed_or_proxy_component: measured, unvalidated",,descriptive,none,,none in this component,,pending_L4_and_team_review,,data/processed/adrv3/P/P1_card_v3_terms.csv; workstream I I_mix_terms_3q26.csv (28+ share of blocked runs),adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,
2026Q3,adr_component_new_business_seats,v3_with_K,-0.482570151706,-0.75030683191,-0.226242948818,percentage_points,2026-09-13,assumed_or_proxy_component: assumed,,descriptive,none,,none in this component,,pending_L4_and_team_review,,"data/processed/adrv3/P/P1_card_v3_terms.csv; H, 15_seats_dilution_quarterly (bull / base / bear), as J3",adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,
2026Q3,adr_component_interaction,v3_with_K,-0.1,-0.15,-0.05,percentage_points,2026-09-13,assumed_or_proxy_component: descriptive,,descriptive,none,,none in this component,,pending_L4_and_team_review,,"data/processed/adrv3/P/P1_card_v3_terms.csv; H, 07 interaction, as J3",adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,
2026Q3,adr_component_fee_migration_mechanics_K,v3_with_K,0.1715,0,0.931,percentage_points,2026-09-13,"assumed_or_proxy_component: assumed mechanics line (coefficient imposed, not estimated); K note: a nudge, not evidence",,descriptive,none,,none in this component,,pending_L4_and_team_review,,"data/processed/adrv3/P/P1_card_v3_terms.csv; K primary rule: 0.007 x change in y/y migrated nights share (+24.5 pp, central path); band = K2 pre-stated coefficient range 0.000 to 0.038; met the K criterion by 0.003 to 0.007 of ratio",adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,"Component of named ADR scenario, already included in total. Residual absorbs omitted mix; not measured like-for-like pricing. Q4 mix is carried from Q3.",,,
2026Q3,adr_exfx_yoy,v3_with_K__eur_fit,3.86276606617,2.45557822439,5.26995390795,percentage_points,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,FX excluded; add exactly one ADR FX bridge,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,
2026Q3,adr_reported_yoy,v3_with_K__eur_fit,2.74276606617,1.33557822439,4.14995390795,percentage_points,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,Includes ADR FX -1.12 pp (eur_fit); do not add full FX again,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,
2026Q3,adr_usd,v3_with_K__eur_fit,175.988083995,173.577711941,178.398456049,USD_per_night,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,USD base ADR already translated; includes current ADR FX -1.12 pp,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,
2026Q3,gbv_identity_comparison,v3_with_K__eur_fit__team_baseline,25.8350507304,,,USD_billions,2026-09-13,descriptive_identity_on_unadopted_nights_scenario,,descriptive,none,,Includes reported ADR FX -1.12 pp,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,Nights=146.8 million; same-quarter GBV identity only. Feed lagged kernel only through L4. Same-quarter take-rate revenue is deliberately omitted.,,,
2026Q3,adr_exfx_yoy,v3_with_K__baskets,3.86276606617,2.45557822439,5.26995390795,percentage_points,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,FX excluded; add exactly one ADR FX bridge,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,
2026Q3,adr_reported_yoy,v3_with_K__baskets,4.12276606617,2.71557822439,5.52995390795,percentage_points,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,Includes ADR FX +0.26 pp (baskets); do not add full FX again,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,
2026Q3,adr_usd,v3_with_K__baskets,178.351885995,175.941513941,180.762258049,USD_per_night,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,USD base ADR already translated; includes current ADR FX +0.26 pp,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,
2026Q3,gbv_identity_comparison,v3_with_K__baskets__team_baseline,26.182056864,,,USD_billions,2026-09-13,descriptive_identity_on_unadopted_nights_scenario,,descriptive,none,,Includes reported ADR FX +0.26 pp,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,Nights=146.8 million; same-quarter GBV identity only. Feed lagged kernel only through L4. Same-quarter take-rate revenue is deliberately omitted.,,,
2026Q3,adr_exfx_yoy,v3_with_K__midpoint,3.86276606617,2.45557822439,5.26995390795,percentage_points,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,FX excluded; add exactly one ADR FX bridge,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,
2026Q3,adr_reported_yoy,v3_with_K__midpoint,3.43276606617,2.02557822439,4.83995390795,percentage_points,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,Includes ADR FX -0.43 pp (midpoint); do not add full FX again,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,
2026Q3,adr_usd,v3_with_K__midpoint,177.169984995,174.759612941,179.580357049,USD_per_night,2026-09-13,scenario_assumption_research_only,,replacement,L4 ADR for same quarter; do not replace revenue or its FX layer,,USD base ADR already translated; includes current ADR FX -0.43 pp,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,L4 ADR for same quarter; do not replace revenue or its FX layer,"Conditional component scenario; current-quarter mix backtest is retrospective. Bounds are RSS sensitivity ranges, not probabilistic intervals. Original source snapshot 2026-09-11; audited 2026-09-13.",,,
2026Q3,gbv_identity_comparison,v3_with_K__midpoint__team_baseline,26.0085537972,,,USD_billions,2026-09-13,descriptive_identity_on_unadopted_nights_scenario,,descriptive,none,,Includes reported ADR FX -0.43 pp,,pending_L4_and_team_review,,data/processed/adrv3/P/adr_card_v3.csv,adr_hotel,2026Q3,2026-09-13,data/processed/forecast_methods/l3_adr_hotel_v1/l4_adr_hotel_inputs.csv,payload/adr_hotel/l4_adr_hotel_inputs.csv,none,Nights=146.8 million; same-quarter GBV identity only. Feed lagged kernel only through L4. Same-quarter take-rate revenue is deliberately omitted.,,,
